NBHDNo,NBHDName,POPULATION_2023,Year,Type_of_Crime,Rate_of_Crime
056,Leaside-Bennington,18185,2014,THEFTOVER,52.20720291
056,Leaside-Bennington,18185,2015,THEFTOVER,29.18344688
056,Leaside-Bennington,18185,2016,THEFTOVER,17.57984161
056,Leaside-Bennington,18185,2017,THEFTOVER,23.13877487
056,Leaside-Bennington,18185,2018,THEFTOVER,17.06678772
056,Leaside-Bennington,18185,2019,THEFTOVER,39.31700897
056,Leaside-Bennington,18185,2020,THEFTOVER,33.5270462
056,Leaside-Bennington,18185,2021,THEFTOVER,16.78603363
056,Leaside-Bennington,18185,2022,THEFTOVER,16.64816856
056,Leaside-Bennington,18185,2023,THEFTOVER,49.49134064
055,Thorncliffe Park,22508,2014,ASSAULT,416.168396
055,Thorncliffe Park,22508,2015,ASSAULT,500.3540344
055,Thorncliffe Park,22508,2016,ASSAULT,413.7610474
055,Thorncliffe Park,22508,2017,ASSAULT,459.4954834
055,Thorncliffe Park,22508,2018,ASSAULT,422.1324463
055,Thorncliffe Park,22508,2019,ASSAULT,544.0647583
055,Thorncliffe Park,22508,2020,ASSAULT,439.1664734
055,Thorncliffe Park,22508,2021,ASSAULT,530.9814453
055,Thorncliffe Park,22508,2022,ASSAULT,509.7705994
055,Thorncliffe Park,22508,2023,ASSAULT,568.6867065
055,Thorncliffe Park,22508,2014,AUTOTHEFT,62.18608093
055,Thorncliffe Park,22508,2015,AUTOTHEFT,56.64385223
055,Thorncliffe Park,22508,2016,AUTOTHEFT,23.24500275
055,Thorncliffe Park,22508,2017,AUTOTHEFT,41.35459137
055,Thorncliffe Park,22508,2018,AUTOTHEFT,59.00776291
055,Thorncliffe Park,22508,2019,AUTOTHEFT,67.44604492
055,Thorncliffe Park,22508,2020,AUTOTHEFT,89.62580872
055,Thorncliffe Park,22508,2021,AUTOTHEFT,71.9974823
055,Thorncliffe Park,22508,2022,AUTOTHEFT,147.5651703
055,Thorncliffe Park,22508,2023,AUTOTHEFT,244.3575592
055,Thorncliffe Park,22508,2014,BIKETHEFT,47.8354454
055,Thorncliffe Park,22508,2015,BIKETHEFT,23.60160446
055,Thorncliffe Park,22508,2016,BIKETHEFT,69.73500824
055,Thorncliffe Park,22508,2017,BIKETHEFT,45.94954681
055,Thorncliffe Park,22508,2018,BIKETHEFT,13.61717606
055,Thorncliffe Park,22508,2019,BIKETHEFT,35.97122192
055,Thorncliffe Park,22508,2020,BIKETHEFT,67.21936035
055,Thorncliffe Park,22508,2021,BIKETHEFT,76.49732208
055,Thorncliffe Park,22508,2022,BIKETHEFT,71.08583615
055,Thorncliffe Park,22508,2023,BIKETHEFT,44.42864609
055,Thorncliffe Park,22508,2014,BREAKENTER,162.6405182
055,Thorncliffe Park,22508,2015,BREAKENTER,127.4486694
055,Thorncliffe Park,22508,2016,BREAKENTER,111.5760117
055,Thorncliffe Park,22508,2017,BREAKENTER,87.30413818
055,Thorncliffe Park,22508,2018,BREAKENTER,108.9374084
055,Thorncliffe Park,22508,2019,BREAKENTER,125.8992844
055,Thorncliffe Park,22508,2020,BREAKENTER,183.7329102
055,Thorncliffe Park,22508,2021,BREAKENTER,157.4944916
055,Thorncliffe Park,22508,2022,BREAKENTER,236.9986115
055,Thorncliffe Park,22508,2023,BREAKENTER,217.7003784
055,Thorncliffe Park,22508,2014,HOMICIDE,14.35063362
055,Thorncliffe Park,22508,2015,HOMICIDE,4.720321178
055,Thorncliffe Park,22508,2016,HOMICIDE,4.649000645
055,Thorncliffe Park,22508,2017,HOMICIDE,18.37981987
055,Thorncliffe Park,22508,2018,HOMICIDE,0.0
055,Thorncliffe Park,22508,2019,HOMICIDE,0.0
055,Thorncliffe Park,22508,2020,HOMICIDE,8.962581635
055,Thorncliffe Park,22508,2021,HOMICIDE,0.0
055,Thorncliffe Park,22508,2022,HOMICIDE,0.0
055,Thorncliffe Park,22508,2023,HOMICIDE,0.0
055,Thorncliffe Park,22508,2014,ROBBERY,76.53671265
055,Thorncliffe Park,22508,2015,ROBBERY,47.20320892
055,Thorncliffe Park,22508,2016,ROBBERY,74.38401031
055,Thorncliffe Park,22508,2017,ROBBERY,41.35459137
055,Thorncliffe Park,22508,2018,ROBBERY,18.15623474
055,Thorncliffe Park,22508,2019,ROBBERY,58.45323563
055,Thorncliffe Park,22508,2020,ROBBERY,22.40645218
055,Thorncliffe Park,22508,2021,ROBBERY,62.9977951
055,Thorncliffe Park,22508,2022,ROBBERY,84.9617691
055,Thorncliffe Park,22508,2023,ROBBERY,53.31437683
055,Thorncliffe Park,22508,2014,SHOOTING,4.78354454
055,Thorncliffe Park,22508,2015,SHOOTING,4.720321178
055,Thorncliffe Park,22508,2016,SHOOTING,4.649000645
055,Thorncliffe Park,22508,2017,SHOOTING,9.189909935
055,Thorncliffe Park,22508,2018,SHOOTING,13.61717606
055,Thorncliffe Park,22508,2019,SHOOTING,35.97122192
055,Thorncliffe Park,22508,2020,SHOOTING,40.33161545
055,Thorncliffe Park,22508,2021,SHOOTING,13.49952793
055,Thorncliffe Park,22508,2022,SHOOTING,13.41501617
055,Thorncliffe Park,22508,2023,SHOOTING,17.77145958
055,Thorncliffe Park,22508,2014,THEFTFROMMV,124.3721619
055,Thorncliffe Park,22508,2015,THEFTFROMMV,80.24545288
055,Thorncliffe Park,22508,2016,THEFTFROMMV,139.4700165
055,Thorncliffe Park,22508,2017,THEFTFROMMV,114.8738708
055,Thorncliffe Park,22508,2018,THEFTFROMMV,136.1717529
055,Thorncliffe Park,22508,2019,THEFTFROMMV,121.4028778
055,Thorncliffe Park,22508,2020,THEFTFROMMV,116.5135574
055,Thorncliffe Park,22508,2021,THEFTFROMMV,152.9946442
055,Thorncliffe Park,22508,2022,THEFTFROMMV,271.0147503
055,Thorncliffe Park,22508,2023,THEFTFROMMV,146.6145325
055,Thorncliffe Park,22508,2014,THEFTOVER,43.05190277
055,Thorncliffe Park,22508,2015,THEFTOVER,28.32192612
055,Thorncliffe Park,22508,2016,THEFTOVER,51.13900375
055,Thorncliffe Park,22508,2017,THEFTOVER,41.35459137
055,Thorncliffe Park,22508,2018,THEFTOVER,18.15623474
055,Thorncliffe Park,22508,2019,THEFTOVER,22.4820137
055,Thorncliffe Park,22508,2020,THEFTOVER,17.92516327
055,Thorncliffe Park,22508,2021,THEFTOVER,0.0
055,Thorncliffe Park,22508,2022,THEFTOVER,44.71672058
055,Thorncliffe Park,22508,2023,THEFTOVER,35.54291916
054,O'Connor-Parkview,19901,2014,ASSAULT,955.8321533
054,O'Connor-Parkview,19901,2015,ASSAULT,845.899231
054,O'Connor-Parkview,19901,2016,ASSAULT,665.5137939
054,O'Connor-Parkview,19901,2017,ASSAULT,684.6118164
054,O'Connor-Parkview,19901,2018,ASSAULT,680.5853882
054,O'Connor-Parkview,19901,2019,ASSAULT,725.3728027
054,O'Connor-Parkview,19901,2020,ASSAULT,577.3028564
054,O'Connor-Parkview,19901,2021,ASSAULT,583.8452759
054,O'Connor-Parkview,19901,2022,ASSAULT,813.8300781
054,O'Connor-Parkview,19901,2023,ASSAULT,668.3081055
054,O'Connor-Parkview,19901,2014,AUTOTHEFT,115.5401535
054,O'Connor-Parkview,19901,2015,AUTOTHEFT,63.04838943
054,O'Connor-Parkview,19901,2016,AUTOTHEFT,36.68186188
054,O'Connor-Parkview,19901,2017,AUTOTHEFT,51.86452866
054,O'Connor-Parkview,19901,2018,AUTOTHEFT,97.22648621
054,O'Connor-Parkview,19901,2019,AUTOTHEFT,142.0310364
054,O'Connor-Parkview,19901,2020,AUTOTHEFT,101.2812042
054,O'Connor-Parkview,19901,2021,AUTOTHEFT,218.3073578
054,O'Connor-Parkview,19901,2022,AUTOTHEFT,202.1938019
054,O'Connor-Parkview,19901,2023,AUTOTHEFT,306.5172729
054,O'Connor-Parkview,19901,2014,BIKETHEFT,47.26642609
054,O'Connor-Parkview,19901,2015,BIKETHEFT,57.7943573
054,O'Connor-Parkview,19901,2016,BIKETHEFT,31.44159698
054,O'Connor-Parkview,19901,2017,BIKETHEFT,46.6780777
054,O'Connor-Parkview,19901,2018,BIKETHEFT,46.05465317
054,O'Connor-Parkview,19901,2019,BIKETHEFT,25.36268616
054,O'Connor-Parkview,19901,2020,BIKETHEFT,30.38436127
054,O'Connor-Parkview,19901,2021,BIKETHEFT,35.53840637
054,O'Connor-Parkview,19901,2022,BIKETHEFT,35.17411185
054,O'Connor-Parkview,19901,2023,BIKETHEFT,40.19898605
054,O'Connor-Parkview,19901,2014,BREAKENTER,278.3467407
054,O'Connor-Parkview,19901,2015,BREAKENTER,157.6209717
054,O'Connor-Parkview,19901,2016,BREAKENTER,178.1690521
054,O'Connor-Parkview,19901,2017,BREAKENTER,202.2716675
054,O'Connor-Parkview,19901,2018,BREAKENTER,133.0467682
054,O'Connor-Parkview,19901,2019,BREAKENTER,284.0620728
054,O'Connor-Parkview,19901,2020,BREAKENTER,126.6015091
054,O'Connor-Parkview,19901,2021,BREAKENTER,192.9227753
054,O'Connor-Parkview,19901,2022,BREAKENTER,237.577713
054,O'Connor-Parkview,19901,2023,BREAKENTER,221.0944214
054,O'Connor-Parkview,19901,2014,HOMICIDE,5.251824856
054,O'Connor-Parkview,19901,2015,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2016,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2017,HOMICIDE,5.186452866
054,O'Connor-Parkview,19901,2018,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2019,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2020,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2021,HOMICIDE,5.076915264
054,O'Connor-Parkview,19901,2022,HOMICIDE,0.0
054,O'Connor-Parkview,19901,2023,HOMICIDE,5.024873257
054,O'Connor-Parkview,19901,2014,ROBBERY,152.3029327
054,O'Connor-Parkview,19901,2015,ROBBERY,68.30242157
054,O'Connor-Parkview,19901,2016,ROBBERY,146.7274475
054,O'Connor-Parkview,19901,2017,ROBBERY,93.3561554
054,O'Connor-Parkview,19901,2018,ROBBERY,35.8202858
054,O'Connor-Parkview,19901,2019,ROBBERY,60.87044907
054,O'Connor-Parkview,19901,2020,ROBBERY,96.21714783
054,O'Connor-Parkview,19901,2021,ROBBERY,60.92298508
054,O'Connor-Parkview,19901,2022,ROBBERY,40.43875885
054,O'Connor-Parkview,19901,2023,ROBBERY,15.07461929
054,O'Connor-Parkview,19901,2014,SHOOTING,26.25912476
054,O'Connor-Parkview,19901,2015,SHOOTING,15.76209736
054,O'Connor-Parkview,19901,2016,SHOOTING,5.240266323
054,O'Connor-Parkview,19901,2017,SHOOTING,10.37290573
054,O'Connor-Parkview,19901,2018,SHOOTING,25.58591843
054,O'Connor-Parkview,19901,2019,SHOOTING,20.29014969
054,O'Connor-Parkview,19901,2020,SHOOTING,5.064060211
054,O'Connor-Parkview,19901,2021,SHOOTING,10.15383053
054,O'Connor-Parkview,19901,2022,SHOOTING,15.16453552
054,O'Connor-Parkview,19901,2023,SHOOTING,0.0
054,O'Connor-Parkview,19901,2014,THEFTFROMMV,325.6131592
054,O'Connor-Parkview,19901,2015,THEFTFROMMV,462.3548584
054,O'Connor-Parkview,19901,2016,THEFTFROMMV,440.182373
054,O'Connor-Parkview,19901,2017,THEFTFROMMV,160.7800446
054,O'Connor-Parkview,19901,2018,THEFTFROMMV,399.1403198
054,O'Connor-Parkview,19901,2019,THEFTFROMMV,253.6268616
054,O'Connor-Parkview,19901,2020,THEFTFROMMV,394.9967041
054,O'Connor-Parkview,19901,2021,THEFTFROMMV,329.9994812
054,O'Connor-Parkview,19901,2022,THEFTFROMMV,211.0446711
054,O'Connor-Parkview,19901,2023,THEFTFROMMV,190.9451752
054,O'Connor-Parkview,19901,2014,THEFTOVER,57.77007675
054,O'Connor-Parkview,19901,2015,THEFTOVER,31.52419472
054,O'Connor-Parkview,19901,2016,THEFTOVER,31.44159698
054,O'Connor-Parkview,19901,2017,THEFTOVER,10.37290573
054,O'Connor-Parkview,19901,2018,THEFTOVER,30.7031002
054,O'Connor-Parkview,19901,2019,THEFTOVER,35.50775909
054,O'Connor-Parkview,19901,2020,THEFTOVER,50.64060211
054,O'Connor-Parkview,19901,2021,THEFTOVER,10.15383053
054,O'Connor-Parkview,19901,2022,THEFTOVER,45.49360657
054,O'Connor-Parkview,19901,2023,THEFTOVER,30.14923859
053,Henry Farm,22782,2014,ASSAULT,423.2659607
053,Henry Farm,22782,2015,ASSAULT,407.4768677
053,Henry Farm,22782,2016,ASSAULT,447.3587341
053,Henry Farm,22782,2017,ASSAULT,426.3900757
053,Henry Farm,22782,2018,ASSAULT,412.3263855
053,Henry Farm,22782,2019,ASSAULT,442.0230408
053,Henry Farm,22782,2020,ASSAULT,427.6445007
053,Henry Farm,22782,2021,ASSAULT,469.3055115
053,Henry Farm,22782,2022,ASSAULT,435.4531555
053,Henry Farm,22782,2023,ASSAULT,469.6690369
053,Henry Farm,22782,2014,AUTOTHEFT,95.57618713
053,Henry Farm,22782,2015,AUTOTHEFT,77.61464691
053,Henry Farm,22782,2016,AUTOTHEFT,61.28202057
053,Henry Farm,22782,2017,AUTOTHEFT,86.43041992
053,Henry Farm,22782,2018,AUTOTHEFT,86.80555725
053,Henry Farm,22782,2019,AUTOTHEFT,118.2154617
053,Henry Farm,22782,2020,AUTOTHEFT,103.2245407
053,Henry Farm,22782,2021,AUTOTHEFT,156.4351807
053,Henry Farm,22782,2022,AUTOTHEFT,140.6150818
053,Henry Farm,22782,2023,AUTOTHEFT,294.0918274
053,Henry Farm,22782,2014,BIKETHEFT,27.30748177
053,Henry Farm,22782,2015,BIKETHEFT,12.93577385
053,Henry Farm,22782,2016,BIKETHEFT,6.128201962
053,Henry Farm,22782,2017,BIKETHEFT,17.28608513
053,Henry Farm,22782,2018,BIKETHEFT,5.425347328
053,Henry Farm,22782,2019,BIKETHEFT,30.83881569
053,Henry Farm,22782,2020,BIKETHEFT,58.98545074
053,Henry Farm,22782,2021,BIKETHEFT,90.06873322
053,Henry Farm,22782,2022,BIKETHEFT,30.72601176
053,Henry Farm,22782,2023,BIKETHEFT,35.11544037
053,Henry Farm,22782,2014,BREAKENTER,259.4210815
053,Henry Farm,22782,2015,BREAKENTER,168.1650543
053,Henry Farm,22782,2016,BREAKENTER,73.53842163
053,Henry Farm,22782,2017,BREAKENTER,161.336792
053,Henry Farm,22782,2018,BREAKENTER,119.3576355
053,Henry Farm,22782,2019,BREAKENTER,200.452301
053,Henry Farm,22782,2020,BREAKENTER,162.2099915
053,Henry Farm,22782,2021,BREAKENTER,113.7710342
053,Henry Farm,22782,2022,BREAKENTER,163.2949219
053,Henry Farm,22782,2023,BREAKENTER,109.7357559
053,Henry Farm,22782,2014,HOMICIDE,0.0
053,Henry Farm,22782,2015,HOMICIDE,6.467886925
053,Henry Farm,22782,2016,HOMICIDE,0.0
053,Henry Farm,22782,2017,HOMICIDE,5.762028217
053,Henry Farm,22782,2018,HOMICIDE,5.425347328
053,Henry Farm,22782,2019,HOMICIDE,0.0
053,Henry Farm,22782,2020,HOMICIDE,0.0
053,Henry Farm,22782,2021,HOMICIDE,0.0
053,Henry Farm,22782,2022,HOMICIDE,0.0
053,Henry Farm,22782,2023,HOMICIDE,4.389430046
053,Henry Farm,22782,2014,ROBBERY,47.78809357
053,Henry Farm,22782,2015,ROBBERY,38.80732346
053,Henry Farm,22782,2016,ROBBERY,36.76921082
053,Henry Farm,22782,2017,ROBBERY,69.14434052
053,Henry Farm,22782,2018,ROBBERY,54.25347137
053,Henry Farm,22782,2019,ROBBERY,35.97861862
053,Henry Farm,22782,2020,ROBBERY,29.49272537
053,Henry Farm,22782,2021,ROBBERY,37.92367935
053,Henry Farm,22782,2022,ROBBERY,54.43164444
053,Henry Farm,22782,2023,ROBBERY,57.06259155
053,Henry Farm,22782,2014,SHOOTING,0.0
053,Henry Farm,22782,2015,SHOOTING,25.8715477
053,Henry Farm,22782,2016,SHOOTING,0.0
053,Henry Farm,22782,2017,SHOOTING,5.762028217
053,Henry Farm,22782,2018,SHOOTING,10.85069466
053,Henry Farm,22782,2019,SHOOTING,20.55920982
053,Henry Farm,22782,2020,SHOOTING,14.74636269
053,Henry Farm,22782,2021,SHOOTING,0.0
053,Henry Farm,22782,2022,SHOOTING,9.071940422
053,Henry Farm,22782,2023,SHOOTING,0.0
053,Henry Farm,22782,2014,THEFTFROMMV,395.9584961
053,Henry Farm,22782,2015,THEFTFROMMV,239.3118134
053,Henry Farm,22782,2016,THEFTFROMMV,269.6408997
053,Henry Farm,22782,2017,THEFTFROMMV,132.5266418
053,Henry Farm,22782,2018,THEFTFROMMV,130.2083282
053,Henry Farm,22782,2019,THEFTFROMMV,431.7434082
053,Henry Farm,22782,2020,THEFTFROMMV,196.6181641
053,Henry Farm,22782,2021,THEFTFROMMV,474.04599
053,Henry Farm,22782,2022,THEFTFROMMV,364.3227109
053,Henry Farm,22782,2023,THEFTFROMMV,390.6593018
053,Henry Farm,22782,2014,THEFTOVER,27.30748177
053,Henry Farm,22782,2015,THEFTOVER,19.40366173
053,Henry Farm,22782,2016,THEFTOVER,6.128201962
053,Henry Farm,22782,2017,THEFTOVER,51.85825348
053,Henry Farm,22782,2018,THEFTOVER,27.12673569
053,Henry Farm,22782,2019,THEFTOVER,66.81743622
053,Henry Farm,22782,2020,THEFTOVER,29.49272537
053,Henry Farm,22782,2021,THEFTOVER,28.44275856
053,Henry Farm,22782,2022,THEFTOVER,45.35970306
053,Henry Farm,22782,2023,THEFTOVER,43.89430237
052,Bayview Village,25685,2014,ASSAULT,404.3060913
052,Bayview Village,25685,2015,ASSAULT,500.874176
052,Bayview Village,25685,2016,ASSAULT,356.3922119
052,Bayview Village,25685,2017,ASSAULT,266.5126953
052,Bayview Village,25685,2018,ASSAULT,267.1492615
052,Bayview Village,25685,2019,ASSAULT,293.8583679
052,Bayview Village,25685,2020,ASSAULT,288.3268738
052,Bayview Village,25685,2021,ASSAULT,288.6765747
052,Bayview Village,25685,2022,ASSAULT,477.9733887
052,Bayview Village,25685,2023,ASSAULT,533.3852539
052,Bayview Village,25685,2014,AUTOTHEFT,121.7789459
052,Bayview Village,25685,2015,AUTOTHEFT,66.15319061
052,Bayview Village,25685,2016,AUTOTHEFT,63.96783447
052,Bayview Village,25685,2017,AUTOTHEFT,93.27944183
052,Bayview Village,25685,2018,AUTOTHEFT,38.77973175
052,Bayview Village,25685,2019,AUTOTHEFT,159.5231171
052,Bayview Village,25685,2020,AUTOTHEFT,119.449707
052,Bayview Village,25685,2021,AUTOTHEFT,170.7664185
052,Bayview Village,25685,2022,AUTOTHEFT,242.9698029
052,Bayview Village,25685,2023,AUTOTHEFT,373.7590027
052,Bayview Village,25685,2014,BIKETHEFT,38.96926117
052,Bayview Village,25685,2015,BIKETHEFT,51.97750854
052,Bayview Village,25685,2016,BIKETHEFT,114.2282715
052,Bayview Village,25685,2017,BIKETHEFT,53.30253601
052,Bayview Village,25685,2018,BIKETHEFT,64.63288879
052,Bayview Village,25685,2019,BIKETHEFT,37.78178787
052,Bayview Village,25685,2020,BIKETHEFT,189.4719543
052,Bayview Village,25685,2021,BIKETHEFT,44.7245369
052,Bayview Village,25685,2022,BIKETHEFT,27.25326066
052,Bayview Village,25685,2023,BIKETHEFT,66.18649292
052,Bayview Village,25685,2014,BREAKENTER,228.9444275
052,Bayview Village,25685,2015,BREAKENTER,160.6577454
052,Bayview Village,25685,2016,BREAKENTER,150.7813263
052,Bayview Village,25685,2017,BREAKENTER,177.6751251
052,Bayview Village,25685,2018,BREAKENTER,215.4429474
052,Bayview Village,25685,2019,BREAKENTER,155.3251343
052,Bayview Village,25685,2020,BREAKENTER,123.5686646
052,Bayview Village,25685,2021,BREAKENTER,117.910141
052,Bayview Village,25685,2022,BREAKENTER,119.4933472
052,Bayview Village,25685,2023,BREAKENTER,256.9593201
052,Bayview Village,25685,2014,HOMICIDE,0.0
052,Bayview Village,25685,2015,HOMICIDE,0.0
052,Bayview Village,25685,2016,HOMICIDE,0.0
052,Bayview Village,25685,2017,HOMICIDE,0.0
052,Bayview Village,25685,2018,HOMICIDE,4.308858871
052,Bayview Village,25685,2019,HOMICIDE,0.0
052,Bayview Village,25685,2020,HOMICIDE,4.118955612
052,Bayview Village,25685,2021,HOMICIDE,0.0
052,Bayview Village,25685,2022,HOMICIDE,0.0
052,Bayview Village,25685,2023,HOMICIDE,0.0
052,Bayview Village,25685,2014,ROBBERY,14.61347389
052,Bayview Village,25685,2015,ROBBERY,23.62614059
052,Bayview Village,25685,2016,ROBBERY,50.26044083
052,Bayview Village,25685,2017,ROBBERY,39.97690201
052,Bayview Village,25685,2018,ROBBERY,25.85315323
052,Bayview Village,25685,2019,ROBBERY,62.96965027
052,Bayview Village,25685,2020,ROBBERY,74.1411972
052,Bayview Village,25685,2021,ROBBERY,16.26346779
052,Bayview Village,25685,2022,ROBBERY,39.83111572
052,Bayview Village,25685,2023,ROBBERY,35.03990555
052,Bayview Village,25685,2014,SHOOTING,0.0
052,Bayview Village,25685,2015,SHOOTING,4.725227833
052,Bayview Village,25685,2016,SHOOTING,0.0
052,Bayview Village,25685,2017,SHOOTING,0.0
052,Bayview Village,25685,2018,SHOOTING,4.308858871
052,Bayview Village,25685,2019,SHOOTING,4.197976589
052,Bayview Village,25685,2020,SHOOTING,4.118955612
052,Bayview Village,25685,2021,SHOOTING,12.19760132
052,Bayview Village,25685,2022,SHOOTING,19.91555786
052,Bayview Village,25685,2023,SHOOTING,7.786645889
052,Bayview Village,25685,2014,THEFTFROMMV,414.0484314
052,Bayview Village,25685,2015,THEFTFROMMV,108.6802444
052,Bayview Village,25685,2016,THEFTFROMMV,191.9035034
052,Bayview Village,25685,2017,THEFTFROMMV,133.2563477
052,Bayview Village,25685,2018,THEFTFROMMV,129.2657776
052,Bayview Village,25685,2019,THEFTFROMMV,218.2947845
052,Bayview Village,25685,2020,THEFTFROMMV,243.0183716
052,Bayview Village,25685,2021,THEFTFROMMV,182.9640198
052,Bayview Village,25685,2022,THEFTFROMMV,264.7459607
052,Bayview Village,25685,2023,THEFTFROMMV,447.7321472
052,Bayview Village,25685,2014,THEFTOVER,38.96926117
052,Bayview Village,25685,2015,THEFTOVER,42.52705383
052,Bayview Village,25685,2016,THEFTOVER,22.84565544
052,Bayview Village,25685,2017,THEFTOVER,31.09314537
052,Bayview Village,25685,2018,THEFTOVER,30.16201401
052,Bayview Village,25685,2019,THEFTOVER,50.37571716
052,Bayview Village,25685,2020,THEFTOVER,49.42746353
052,Bayview Village,25685,2021,THEFTOVER,36.59280396
052,Bayview Village,25685,2022,THEFTOVER,23.8986702
052,Bayview Village,25685,2023,THEFTOVER,70.0798111
050,Newtonbrook East,17338,2014,ASSAULT,466.8878174
050,Newtonbrook East,17338,2015,ASSAULT,470.7631226
050,Newtonbrook East,17338,2016,ASSAULT,585.8887939
050,Newtonbrook East,17338,2017,ASSAULT,497.7264404
050,Newtonbrook East,17338,2018,ASSAULT,518.6346436
050,Newtonbrook East,17338,2019,ASSAULT,504.8105469
050,Newtonbrook East,17338,2020,ASSAULT,354.1703491
050,Newtonbrook East,17338,2021,ASSAULT,501.1496887
050,Newtonbrook East,17338,2022,ASSAULT,473.1861267
050,Newtonbrook East,17338,2023,ASSAULT,501.7879944
050,Newtonbrook East,17338,2014,AUTOTHEFT,92.14891052
050,Newtonbrook East,17338,2015,AUTOTHEFT,49.5540123
050,Newtonbrook East,17338,2016,AUTOTHEFT,49.86287689
050,Newtonbrook East,17338,2017,AUTOTHEFT,67.59247589
050,Newtonbrook East,17338,2018,AUTOTHEFT,84.42890167
050,Newtonbrook East,17338,2019,AUTOTHEFT,166.2905273
050,Newtonbrook East,17338,2020,AUTOTHEFT,230.2107239
050,Newtonbrook East,17338,2021,AUTOTHEFT,253.5227814
050,Newtonbrook East,17338,2022,AUTOTHEFT,344.6664429
050,Newtonbrook East,17338,2023,AUTOTHEFT,432.5758362
050,Newtonbrook East,17338,2014,BIKETHEFT,55.2893486
050,Newtonbrook East,17338,2015,BIKETHEFT,49.5540123
050,Newtonbrook East,17338,2016,BIKETHEFT,56.09573746
